========================================================
INIZIO NUOVO ADDESTRAMENTO: 16-Apr-2026 16:21:49
========================================================
Ep (Worker) | Step | Reward Totale | Motivo Terminazione
Ep (Worker): 1 | Step: 759 | Rwd: -470.00 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 868 | Rwd: -173.94 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 998 | Rwd: 815.46 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1060 | Rwd: -272.15 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1280 | Rwd: -219.05 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1271 | Rwd: -140.25 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 782 | Rwd: -780.55 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 757 | Rwd: -516.38 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 760 | Rwd: -439.98 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 857 | Rwd: -573.47 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 975 | Rwd: -114.77 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1061 | Rwd: 985.95 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 940 | Rwd: -1.31 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 894 | Rwd: -187.85 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 924 | Rwd: 916.63 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 812 | Rwd: -92.89 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1233 | Rwd: -116.34 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1292 | Rwd: -315.64 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 890 | Rwd: 226.45 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 313 | Rwd: -442.19 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 707 | Rwd: -598.82 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 1019 | Rwd: -204.37 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1247 | Rwd: -71.71 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1320 | Rwd: -155.66 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 17 | Rwd: -493.48 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 850 | Rwd: -500.10 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 887 | Rwd: -725.19 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1118 | Rwd: -530.01 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1078 | Rwd: 22.65 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1107 | Rwd: 718.11 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1341 | Rwd: 129.11 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 46 | Rwd: -509.90 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 865 | Rwd: -129.72 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 949 | Rwd: -170.18 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 849 | Rwd: -171.22 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1149 | Rwd: -54.54 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1100 | Rwd: -136.90 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 722 | Rwd: -673.74 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 839 | Rwd: -237.28 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 957 | Rwd: -79.21 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1007 | Rwd: -367.48 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1038 | Rwd: -286.25 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1336 | Rwd: -89.03 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 739 | Rwd: -528.20 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 769 | Rwd: -369.36 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 708 | Rwd: -570.72 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 765 | Rwd: 426.92 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1102 | Rwd: -54.48 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1346 | Rwd: 71.36 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 754 | Rwd: -259.00 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 951 | Rwd: -141.53 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1075 | Rwd: -269.87 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1193 | Rwd: -759.91 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1233 | Rwd: 783.11 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1258 | Rwd: -126.05 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 817 | Rwd: -572.35 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 793 | Rwd: 606.44 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 834 | Rwd: 485.64 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 881 | Rwd: 901.79 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1042 | Rwd: -267.70 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1319 | Rwd: -241.44 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 165 | Rwd: -552.32 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 762 | Rwd: -380.28 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 831 | Rwd: -818.72 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 905 | Rwd: -205.93 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 895 | Rwd: -252.10 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1013 | Rwd: -167.34 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 870 | Rwd: -162.17 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1005 | Rwd: -90.56 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1058 | Rwd: 719.49 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1120 | Rwd: -365.21 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1104 | Rwd: -434.49 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1058 | Rwd: -145.72 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 743 | Rwd: -476.49 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 804 | Rwd: -909.14 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 969 | Rwd: -161.86 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1134 | Rwd: 46.37 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1109 | Rwd: -80.39 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 1339 | Rwd: -94.32 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 701 | Rwd: -420.70 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 852 | Rwd: -161.48 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 865 | Rwd: -367.16 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 896 | Rwd: 848.34 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1058 | Rwd: -275.01 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 997 | Rwd: -107.57 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 837 | Rwd: 382.14 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 926 | Rwd: -76.13 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 924 | Rwd: -230.26 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 1048 | Rwd: 1.44 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1050 | Rwd: -239.67 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1157 | Rwd: -79.35 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 731 | Rwd: -363.15 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 874 | Rwd: -639.69 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 884 | Rwd: -420.79 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 838 | Rwd: -813.19 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1040 | Rwd: -486.46 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1101 | Rwd: 803.95 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 9 | Rwd: -492.51 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 746 | Rwd: -345.09 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 956 | Rwd: -1109.89 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 1043 | Rwd: 945.63 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1061 | Rwd: -901.35 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1080 | Rwd: -229.84 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 532 | Rwd: -772.63 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 904 | Rwd: -160.97 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 867 | Rwd: 859.76 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1104 | Rwd: -99.49 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1066 | Rwd: -704.87 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 1257 | Rwd: -242.77 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 938 | Rwd: -202.01 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 701 | Rwd: -356.07 | Motivo: Deviazione eccessiva (>10m)
Ep (Worker): 1 | Step: 849 | Rwd: -530.30 | Motivo: Schianto a terra
Ep (Worker): 1 | Step: 888 | Rwd: 828.75 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1044 | Rwd: 748.72 | Motivo: TRAGUARDO RAGGIUNTO!
Ep (Worker): 1 | Step: 1098 | Rwd: -408.29 | Motivo: Schianto a terra
